form,arm,trace_i,row,global_index,kind,token_index,value,dt,verdict,phat,proj_vphat_lstar,proj_vp_lstar
B,below_good,124,1539,4140,final,591,4500000000.0,,correct,-1,-12.367235,-0.142046
B,below_good,124,1540,4141,final_corrected,566,62500000000.0,,correct,-1,-2.396377,10.382273
B,below_good,125,1541,4142,end_of_prompt,196,,,correct,-1,4.648891,5.194833
B,below_good,125,1542,4143,est_offwin,294,250000.0,-1,correct,-1,16.156300,9.082573
B,below_good,125,1543,4144,est_offwin,394,1000.0,-1,correct,-1,3.515547,6.762362
B,below_good,125,1544,4145,est_offwin,413,250000.0,-1,correct,-1,16.762476,15.217295
B,below_good,125,1545,4146,est_offwin,423,1000.0,-1,correct,-1,8.633550,8.872726
B,below_good,125,1546,4147,est,440,250000000.0,-1,correct,-1,11.454043,12.174419
B,below_good,125,1547,4148,tau_echo,460,4500000000.0,,correct,-1,-5.888991,9.410126
B,below_good,125,1548,4149,est,476,250000000.0,-1,correct,-1,8.184998,7.756928
B,below_good,125,1549,4150,final,513,250000000.0,,correct,-1,3.028776,11.206717
B,below_good,125,1550,4151,final_corrected,513,250000000.0,,correct,-1,3.028776,11.206717
B,below_good,125,1551,4152,belief,495,,,correct,-1,-0.413824,1.553644
B,below_good,126,1552,4153,end_of_prompt,196,,,unclear,,4.648891,5.194833
B,below_good,126,1553,4154,est_offwin,322,8000000.0,-1,unclear,,24.090036,22.131126
B,below_good,126,1554,4155,est_offwin,390,7000.0,-1,unclear,,5.231379,10.989520
B,below_good,126,1555,4156,est_offwin,428,8000000.0,-1,unclear,,15.013190,10.562927
B,below_good,126,1556,4157,est_offwin,445,7000.0,-1,unclear,,6.537481,7.007616
B,below_good,126,1557,4158,est,471,56000000000.0,1,unclear,,0.232356,13.459159
B,below_good,126,1558,4159,tau_echo,498,4500000000.0,,unclear,,-14.315158,0.869149
B,below_good,126,1559,4160,est,517,56000000000.0,1,unclear,,-0.635677,3.965051
B,below_good,126,1560,4161,final,550,56000000000.0,,unclear,,-3.931736,11.753428
B,below_good,126,1561,4162,final_corrected,550,56000000000.0,,unclear,,-3.931736,11.753428
B,below_good,127,1562,4163,end_of_prompt,196,,,correct,-1,4.625836,5.178909
B,below_good,127,1563,4164,est_offwin,500,450000.0,-1,correct,-1,11.319731,9.577549
B,below_good,127,1564,4165,est_offwin,554,3000000.0,-1,correct,-1,8.195785,4.500265
B,below_good,127,1565,4166,est_offwin,614,450000.0,-1,correct,-1,14.154537,10.892723
B,below_good,127,1566,4167,est,633,405000000.0,-1,correct,-1,8.824839,8.540758
B,below_good,127,1567,4168,tau_echo,698,4500000000.0,,correct,-1,-7.691062,4.746906
B,below_good,127,1568,4169,final,698,4500000000.0,,correct,-1,-7.691062,4.746906
B,below_good,127,1569,4170,final_corrected,674,405000000.0,,correct,-1,7.078540,13.116679
B,below_good,127,1570,4171,belief,715,,,correct,-1,0.503284,2.364080
B,below_good,128,1571,4172,end_of_prompt,196,,,correct,-1,4.648891,5.194833
B,below_good,128,1572,4173,est_offwin,292,2500000.0,-1,correct,-1,12.529673,15.298810
B,below_good,128,1573,4174,est_offwin,343,50000.0,-1,correct,-1,14.515596,10.102821
B,below_good,128,1574,4175,est_offwin,405,2500000.0,-1,correct,-1,13.252028,11.893166
B,below_good,128,1575,4176,est_offwin,414,50000.0,-1,correct,-1,12.269718,3.929578
B,below_good,128,1576,4177,est,431,125000000000.0,1,correct,-1,1.715770,9.283822
B,below_good,128,1577,4178,tau_echo,489,4500000000.0,,correct,-1,0.538832,15.280450
B,below_good,128,1578,4179,final,489,4500000000.0,,correct,-1,0.538832,15.280450
B,below_good,128,1579,4180,final_corrected,477,125000000000.0,,correct,-1,8.853599,19.337357
B,below_good,128,1580,4181,belief,513,,,correct,-1,0.922918,1.075119
B,below_good,129,1581,4182,end_of_prompt,196,,,correct,-1,4.625836,5.178909
B,below_good,129,1582,4183,est_offwin,262,25000000.0,-1,correct,-1,25.760624,24.089924
B,below_good,129,1583,4184,est_offwin,371,5000.0,-1,correct,-1,3.904271,11.080418
B,below_good,129,1584,4185,est_offwin,406,25000000.0,-1,correct,-1,15.930281,13.698311
B,below_good,129,1585,4186,est_offwin,420,5000.0,-1,correct,-1,9.976986,11.757074
B,below_good,129,1586,4187,est,445,125000000000.0,1,correct,-1,3.087842,11.294359
B,below_good,129,1587,4188,tau_echo,488,4500000000.0,,correct,-1,-12.097614,1.465223
B,below_good,129,1588,4189,est_offwin,516,1800.0,-1,correct,-1,-3.868098,6.611876
B,below_good,129,1589,4190,est_offwin,540,25000000.0,-1,correct,-1,10.609878,8.103015
B,below_good,129,1590,4191,est_offwin,554,1800.0,-1,correct,-1,3.653112,9.861094
B,below_good,129,1591,4192,est,578,45000000000.0,1,correct,-1,-14.549130,-3.701617
B,below_good,129,1592,4193,est_offwin,624,25000000.0,-1,correct,-1,8.097433,6.860807
B,below_good,129,1593,4194,est_offwin,631,1700.0,-1,correct,-1,-4.641273,4.330262
B,below_good,129,1594,4195,est,647,42500000000.0,1,correct,-1,-21.813496,-6.711844
B,below_good,129,1595,4196,est,687,43000000000.0,1,correct,-1,-13.386417,2.608669
B,below_good,129,1596,4197,tau_echo,713,4500000000.0,,correct,-1,-12.781658,-4.078617
B,below_good,129,1597,4198,final,713,4500000000.0,,correct,-1,-12.781658,-4.078617
B,below_good,129,1598,4199,final_corrected,687,43000000000.0,,correct,-1,-13.386417,2.608669
B,below_good,130,1599,4200,end_of_prompt,196,,,correct,-1,4.655776,5.188711
B,below_good,130,1600,4201,est_offwin,402,1250.0,-1,correct,-1,9.307766,15.428200
B,below_good,130,1601,4202,est_offwin,466,3000000.0,-1,correct,-1,9.773411,14.567382
B,below_good,130,1602,4203,est_offwin,482,1750.0,-1,correct,-1,2.078958,9.724066
B,below_good,130,1603,4204,est_offwin,512,3000000.0,-1,correct,-1,10.644058,10.985405
B,below_good,130,1604,4205,est_offwin,527,1750.0,-1,correct,-1,6.241723,11.380032
B,below_good,130,1605,4206,est,550,5250000000.0,1,correct,-1,-3.738803,17.092775
B,below_good,130,1606,4207,tau_echo,603,4500000000.0,,correct,-1,-16.337559,-3.370341
B,below_good,130,1607,4208,final,603,4500000000.0,,correct,-1,-16.337559,-3.370341
B,below_good,130,1608,4209,final_corrected,581,5250000000.0,,correct,-1,-5.185587,16.670645
B,below_good,130,1609,4210,belief,621,,,correct,-1,1.474087,1.338200
B,below_good,131,1610,4211,end_of_prompt,196,,,unclear,,4.608104,5.141998
B,below_good,131,1611,4212,est_offwin,316,300000.0,-1,unclear,,14.185733,6.351751
B,below_good,131,1612,4213,est_offwin,386,75000.0,-1,unclear,,7.907288,6.306977
B,below_good,131,1613,4214,est_offwin,452,300000.0,-1,unclear,,13.676998,9.310083
B,below_good,131,1614,4215,est_offwin,461,75000.0,-1,unclear,,11.035918,4.100894
B,below_good,131,1615,4216,est,477,22500000000.0,1,unclear,,-0.814745,14.084513
B,below_good,131,1616,4217,tau_echo,497,4500000000.0,,unclear,,-13.642834,0.057891
B,below_good,131,1617,4218,est,516,22500000000.0,1,unclear,,0.903155,5.851093
B,below_good,131,1618,4219,final,548,22500000000.0,,unclear,,-4.149654,8.047507
B,below_good,131,1619,4220,final_corrected,548,22500000000.0,,unclear,,-4.149654,8.047507
B,below_good,132,1620,4221,end_of_prompt,196,,,correct,-1,4.648891,5.194833
B,below_good,132,1621,4222,est_offwin,300,250000.0,-1,correct,-1,14.872736,10.936438
B,below_good,132,1622,4223,est,398,125000000.0,-1,correct,-1,17.081402,11.532630
B,below_good,132,1623,4224,tau_echo,506,4500000000.0,,correct,-1,-7.586098,4.856318
B,below_good,132,1624,4225,final,506,4500000000.0,,correct,-1,-7.586098,4.856318
B,below_good,132,1625,4226,final_corrected,478,125000000.0,,correct,-1,11.947332,14.465217
B,below_good,132,1626,4227,belief,519,,,correct,-1,0.339400,1.208456
B,below_good,133,1627,4228,end_of_prompt,196,,,correct,-1,4.648891,5.194833
B,below_good,133,1628,4229,est_offwin,277,250000.0,-1,correct,-1,15.072841,10.243465
B,below_good,133,1629,4230,est_offwin,385,3500.0,-1,correct,-1,-0.776248,7.752256
B,below_good,133,1630,4231,est_offwin,452,250000.0,-1,correct,-1,15.362129,11.468952
B,below_good,133,1631,4232,est_offwin,460,3500.0,-1,correct,-1,7.332301,7.327247
B,below_good,133,1632,4233,est,484,875000000.0,-1,correct,-1,9.998770,11.209950
B,below_good,133,1633,4234,tau_echo,531,4500000000.0,,correct,-1,-7.976314,4.970859
B,below_good,133,1634,4235,final,531,4500000000.0,,correct,-1,-7.976314,4.970859
B,below_good,133,1635,4236,final_corrected,506,875000000.0,,correct,-1,5.347778,14.391506
B,below_good,133,1636,4237,belief,545,,,correct,-1,0.120568,1.384048
B,below_good,134,1637,4238,end_of_prompt,196,,,correct,-1,4.608104,5.141998
B,below_good,134,1638,4239,est_offwin,257,25000000.0,-1,correct,-1,25.497295,24.408178
B,below_good,134,1639,4240,est_offwin,379,5000.0,-1,correct,-1,10.375021,14.681968
B,below_good,134,1640,4241,est_offwin,429,25000000.0,-1,correct,-1,13.805317,11.945650
B,below_good,134,1641,4242,est_offwin,445,5000.0,-1,correct,-1,9.152323,10.020655
B,below_good,134,1642,4243,est_offwin,475,25000000.0,-1,correct,-1,15.094044,13.305129
B,below_good,134,1643,4244,est_offwin,490,5000.0,-1,correct,-1,8.803654,10.437995
B,below_good,134,1644,4245,est,517,125000000000.0,1,correct,-1,1.365095,9.946301
B,below_good,134,1645,4246,tau_echo,573,4500000000.0,,correct,-1,-12.329728,1.014640
B,below_good,134,1646,4247,final,573,4500000000.0,,correct,-1,-12.329728,1.014640
B,below_good,134,1647,4248,final_corrected,548,125000000000.0,,correct,-1,-1.860287,9.655502
B,below_good,134,1648,4249,belief,582,,,correct,-1,3.596220,3.183068
B,below_good,135,1649,4250,end_of_prompt,196,,,unclear,,4.608104,5.141998
B,below_good,135,1650,4251,est_offwin,425,2500.0,-1,unclear,,-0.334044,14.611176
B,below_good,135,1651,4252,est_offwin,444,4500000.0,-1,unclear,,16.627163,17.368153
B,below_good,135,1652,4253,est_offwin,468,2500.0,-1,unclear,,8.797250,16.150026
B,below_good,135,1653,4254,tau_echo,501,4500000000.0,,unclear,,-4.582345,11.234419
B,below_good,135,1654,4255,est,535,10000000000.0,1,unclear,,-7.888032,4.009805
B,below_good,135,1655,4256,final,535,10000000000.0,,unclear,,-7.888032,4.009805
B,below_good,135,1656,4257,final_corrected,535,10000000000.0,,unclear,,-7.888032,4.009805
B,below_good,136,1657,4258,end_of_prompt,196,,,correct,-1,4.669802,5.228902
B,below_good,136,1658,4259,est_offwin,476,15000.0,-1,correct,-1,9.039680,14.414251
B,below_good,136,1659,4260,est_offwin,485,25000000.0,-1,correct,-1,21.552597,24.537867
B,below_good,136,1660,4261,est_offwin,496,15000.0,-1,correct,-1,12.109096,13.859909
B,below_good,136,1661,4262,est_offwin,505,25000000.0,-1,correct,-1,23.624119,23.656010
B,below_good,136,1662,4263,est,525,375000000000.0,1,correct,-1,-2.031955,11.745265
B,below_good,136,1663,4264,tau_echo,545,4500000000.0,,correct,-1,-11.293123,4.042844
B,below_good,136,1664,4265,est,562,375000000000.0,1,correct,-1,-0.519758,3.723423
B,below_good,136,1665,4266,tau_echo,579,4500000000.0,,correct,-1,-10.195765,1.529791
B,below_good,136,1666,4267,est_offwin,631,10000000.0,-1,correct,-1,6.275849,4.359917
B,below_good,136,1667,4268,est_offwin,648,4500.0,-1,correct,-1,-2.050202,4.161663
B,below_good,136,1668,4269,est_offwin,681,10000000.0,-1,correct,-1,13.658125,8.716113
B,below_good,136,1669,4270,est,700,45000000000.0,1,correct,-1,-9.755405,3.932934
B,below_good,136,1670,4271,est_offwin,721,1000000.0,-1,correct,-1,10.975195,16.197792
B,below_good,136,1671,4272,est_offwin,732,4500.0,-1,correct,-1,-0.550413,7.017184
B,below_good,136,1672,4273,est_offwin,754,1000000.0,-1,correct,-1,11.473058,4.076514
B,below_good,136,1673,4274,tau_echo,772,4500000000.0,,correct,-1,-16.681690,1.514276
B,below_good,136,1674,4275,final,817,4500000000.0,,correct,-1,-12.310124,9.475674
B,below_good,136,1675,4276,final_corrected,754,1000000.0,,correct,-1,11.473058,4.076514
B,below_good,136,1676,4277,belief,834,,,correct,-1,0.347708,1.973762
B,below_good,137,1677,4278,end_of_prompt,196,,,correct,-1,4.648891,5.194833
B,below_good,137,1678,4279,est_offwin,308,265000.0,-1,correct,-1,10.705475,9.595840
B,below_good,137,1679,4280,est_offwin,380,2000.0,-1,correct,-1,0.258842,9.664049
B,below_good,137,1680,4281,est_offwin,398,265000.0,-1,correct,-1,15.450991,14.030378
B,below_good,137,1681,4282,est_offwin,413,2000.0,-1,correct,-1,6.513790,12.183285
B,below_good,137,1682,4283,est,434,530000000.0,-1,correct,-1,10.175547,10.874053
B,below_good,137,1683,4284,tau_echo,496,4500000000.0,,correct,-1,-6.519252,7.540554
B,below_good,137,1684,4285,final,496,4500000000.0,,correct,-1,-6.519252,7.540554
B,below_good,137,1685,4286,final_corrected,475,530000000.0,,correct,-1,7.109651,13.458174
B,below_good,137,1686,4287,belief,518,,,correct,-1,-0.347591,1.242933
B,below_good,138,1687,4288,end_of_prompt,196,,,correct,-1,4.648891,5.194833
B,below_good,138,1688,4289,est_offwin,310,2000000.0,-1,correct,-1,15.315216,20.197975
B,below_good,138,1689,4290,est_offwin,400,2500.0,-1,correct,-1,3.001622,12.379951
B,below_good,138,1690,4291,est_offwin,465,2000000.0,-1,correct,-1,13.697023,10.631535
B,below_good,138,1691,4292,est_offwin,473,2500.0,-1,correct,-1,6.559752,7.741416
B,below_good,138,1692,4293,est,498,5000000000.0,1,correct,-1,-2.557817,13.994940
B,below_good,138,1693,4294,tau_echo,519,4500000000.0,,correct,-1,-18.326460,-4.197218
B,below_good,138,1694,4295,est,537,5000000000.0,1,correct,-1,1.054248,5.695690
B,below_good,138,1695,4296,final,564,5000000000.0,,correct,-1,-5.590153,11.368408
B,below_good,138,1696,4297,final_corrected,564,5000000000.0,,correct,-1,-5.590153,11.368408
B,below_good,139,1697,4298,end_of_prompt,196,,,correct,-1,4.677787,5.217660
B,below_good,139,1698,4299,est_offwin,252,25000000.0,-1,correct,-1,25.743443,24.909029
B,below_good,139,1699,4300,est_offwin,346,60000.0,-1,correct,-1,15.005537,12.873302
B,below_good,139,1700,4301,est_offwin,403,2500000.0,-1,correct,-1,12.359556,18.192657
B,below_good,139,1701,4302,est_offwin,439,60000.0,-1,correct,-1,11.900102,7.229725
B,below_good,139,1702,4303,est,464,150000000000.0,1,correct,-1,1.753650,11.179678
B,below_good,139,1703,4304,tau_echo,491,4500000000.0,,correct,-1,-13.393239,1.422071
B,below_good,139,1704,4305,est_offwin,555,30000.0,-1,correct,-1,-0.543201,0.712076
B,below_good,139,1705,4306,est,579,37500000000.0,1,correct,-1,-17.023352,-2.085674
B,below_good,139,1706,4307,tau_echo,640,4500000000.0,,correct,-1,-12.503788,-0.605573
B,below_good,139,1707,4308,final,640,4500000000.0,,correct,-1,-12.503788,-0.605573
B,below_good,139,1708,4309,final_corrected,606,37500000000.0,,correct,-1,-7.368221,10.176802
B,below_good,139,1709,4310,belief,503,,,correct,-1,1.731680,2.588019
B,below_good,140,1710,4311,end_of_prompt,196,,,correct,-1,4.626760,5.193031
B,below_good,140,1711,4312,est_offwin,452,4500.0,-1,correct,-1,1.546182,10.390594
B,below_good,140,1712,4313,est_offwin,501,2000000.0,-1,correct,-1,5.160819,13.937454
B,below_good,140,1713,4314,est_offwin,571,4500.0,-1,correct,-1,5.371891,6.483515
B,below_good,140,1714,4315,est,587,9000000000.0,1,correct,-1,-3.899557,12.291590
B,below_good,140,1715,4316,tau_echo,607,4500000000.0,,correct,-1,-15.137875,-0.105100
B,below_good,140,1716,4317,est,625,9000000000.0,1,correct,-1,-0.555252,5.841819
B,below_good,140,1717,4318,final,694,9000000000.0,,correct,-1,-4.340849,7.321608
B,below_good,140,1718,4319,final_corrected,694,9000000000.0,,correct,-1,-4.340849,7.321608
B,below_good,140,1719,4320,belief,654,,,correct,-1,0.677626,1.997040
B,below_good,141,1720,4321,end_of_prompt,196,,,correct,-1,4.608104,5.141998
B,below_good,141,1721,4322,est_offwin,303,600000.0,-1,correct,-1,10.417778,8.685234
B,below_good,141,1722,4323,est_offwin,437,6000.0,-1,correct,-1,11.173630,14.298854
B,below_good,141,1723,4324,est_offwin,464,600000.0,-1,correct,-1,14.066548,11.380552
B,below_good,141,1724,4325,est_offwin,505,6000.0,-1,correct,-1,11.042767,12.089684
B,below_good,141,1725,4326,est,528,3600000000.0,-1,correct,-1,-6.593637,13.540906
B,below_good,141,1726,4327,tau_echo,557,4500000000.0,,correct,-1,-9.384421,5.133528
B,below_good,141,1727,4328,est,576,3600000000.0,-1,correct,-1,-9.137788,10.873424
B,below_good,141,1728,4329,final,576,3600000000.0,,correct,-1,-9.137788,10.873424
B,below_good,141,1729,4330,final_corrected,576,3600000000.0,,correct,-1,-9.137788,10.873424
B,below_good,141,1730,4331,belief,609,,,correct,-1,0.137606,1.987603
B,below_good,142,1731,4332,end_of_prompt,196,,,correct,-1,4.608104,5.141998
B,below_good,142,1732,4333,est_offwin,292,100000.0,-1,correct,-1,17.008711,8.310952
B,below_good,142,1733,4334,est_offwin,308,2300000.0,-1,correct,-1,17.239294,23.352283
B,below_good,142,1734,4335,est_offwin,326,100000.0,-1,correct,-1,14.786818,5.722695
B,below_good,142,1735,4336,est_offwin,400,12000.0,-1,correct,-1,3.616795,7.449222
B,below_good,142,1736,4337,est_offwin,440,2300000.0,-1,correct,-1,12.079773,11.198883
B,below_good,142,1737,4338,est_offwin,448,12000.0,-1,correct,-1,8.246045,5.058840
B,below_good,142,1738,4339,est,464,27600000000.0,1,correct,-1,-2.937788,13.707989
B,below_good,142,1739,4340,tau_echo,483,4500000000.0,,correct,-1,-13.632811,0.232795
B,below_good,142,1740,4341,est,507,27600000000.0,1,correct,-1,-1.669182,3.853249
B,below_good,142,1741,4342,tau_echo,524,4500000000.0,,correct,-1,-8.261051,-2.542201
B,below_good,142,1742,4343,est,550,27600000000.0,1,correct,-1,-5.251920,12.509549
B,below_good,142,1743,4344,final,550,27600000000.0,,correct,-1,-5.251920,12.509549
B,below_good,142,1744,4345,final_corrected,550,27600000000.0,,correct,-1,-5.251920,12.509549
B,below_good,142,1745,4346,belief,568,,,correct,-1,1.220898,2.050199
B,below_good,143,1746,4347,end_of_prompt,196,,,correct,-1,4.677787,5.217660
B,below_good,143,1747,4348,tau_echo,266,4500000000.0,,correct,-1,-5.716561,5.977505
B,below_good,143,1748,4349,est,291,2900000000.0,-1,correct,-1,-11.222661,10.249773
B,below_good,143,1749,4350,est_offwin,450,10000.0,-1,correct,-1,12.403340,12.895522
B,below_good,143,1750,4351,est_offwin,469,1500000.0,-1,correct,-1,13.830748,17.367216
B,below_good,143,1751,4352,est_offwin,485,10000.0,-1,correct,-1,9.529362,6.972298
B,below_good,143,1752,4353,est_offwin,509,1500000.0,-1,correct,-1,13.768673,10.840086
B,below_good,143,1753,4354,est_offwin,525,10000.0,-1,correct,-1,9.998150,6.110726
B,below_good,143,1754,4355,est,549,15000000000.0,1,correct,-1,-1.317009,13.879680
B,below_good,143,1755,4356,est,625,2900000000.0,-1,correct,-1,-9.241371,10.542073
B,below_good,143,1756,4357,final,625,2900000000.0,,correct,-1,-9.241371,10.542073
B,below_good,143,1757,4358,final_corrected,625,2900000000.0,,correct,-1,-9.241371,10.542073
B,below_good,143,1758,4359,belief,674,,,correct,-1,1.114495,0.964867
B,below_good,144,1759,4360,end_of_prompt,196,,,correct,-1,4.648891,5.194833
B,below_good,144,1760,4361,est_offwin,499,48700.0,-1,correct,-1,10.267277,10.263166
B,below_good,144,1761,4362,est_offwin,523,3000000.0,-1,correct,-1,10.265926,20.159212
B,below_good,144,1762,4363,est_offwin,576,48700.0,-1,correct,-1,10.099636,5.737575
B,below_good,144,1763,4364,est,593,146100000000.0,1,correct,-1,3.913786,10.365762
B,below_good,144,1764,4365,tau_echo,614,4500000000.0,,correct,-1,3.433928,18.080959
B,below_good,144,1765,4366,est_offwin,633,1000000.0,-1,correct,-1,6.766859,9.793627
B,below_good,144,1766,4367,est_offwin,661,48700.0,-1,correct,-1,5.033998,0.624569
B,below_good,144,1767,4368,est,677,48700000000.0,1,correct,-1,-16.013599,-4.341616
B,below_good,144,1768,4369,est_offwin,704,1000000.0,-1,correct,-1,12.140137,15.079739
B,below_good,144,1769,4370,est_offwin,728,35000.0,-1,correct,-1,-0.189595,2.725382
B,below_good,144,1770,4371,est_offwin,751,1000000.0,-1,correct,-1,11.496311,5.731114
